PrsID,PrsLabel,BYear,BLocLabel,BLocUID,BLocTGNID,BLocLat,BLocLang,DYear,DLocLabel,DLocUID,DLocTGNID,DLocLat,DLocLang,Sex,AppliedArts,Architecture,FineArts,PerformingArts,Print&Graphics,Academic,Other,,,,,
500030689,"Moser, Kolo",1868,Vienna ,4002630021,7003321,48.2167,16.3667,1918,Vienna ,4002630021,7003321,48.2167,16.3667,M,1,1,1,0,1,0,0,,,,,
500043244,"Clemens, Gustav Adolf",1870,Copenhagen ,4090060002,7003474,55.7167,12.5667,1918,Fredericksberg ,4090150024,7003476,55.7,12.4833,M,0,0,1,0,1,0,0,,,,,
500026955,"Craig, Frank",1874,Abbey Wood ,4601000427,1003909,51.4833,.1333,1918,London ,4601330462,7011781,51.5,-.1667,M,0,0,1,0,0,0,0,,,,,
500191545,"Plauzeau, Alfred",1875,France ,4151000000,1000070,46,2,1918,Hendaye ,4151210047,4004944,43.3667,-1.7667,U,0,0,1,0,0,0,0,,,,,
500117063,Happy Jack,1875,Cape Nome ,5600061621,2220534,64.45,-164.95,1918,Nome ,5600392879,2006272,64.5,-165.4,M,1,0,1,0,1,0,0,,,,,
500030607,"Sayen, Henry Lyman",1875,Philadelphia ,5600453283,7014406,39.95,-75.15,1918,Philadelphia ,5600453283,7014406,39.95,-75.15,M,0,0,1,0,0,0,0,,,,,
500040316,"Vidal Puig, Lluïsa",1876,Barcelona ,4540030022,7007426,41.398371,2.1741,1918,Barcelona ,4540030022,7007426,41.398371,2.1741,F,0,0,1,0,0,0,0,,,,,
500029284,"Duchamp-Villon, Raymond",1876,Damville ,4151090019,1032901,48.8667,1.0667,1918,Cannes ,4151060040,7008765,43.55,7,M,0,0,1,0,1,0,0,,,,,
500024734,"Hughes, Myra Kathleen",1877,Republic of Ireland ,4240000000,1000078,53,-8,1918,Hindhead ,4601210385,1029569,51.1167,-.7333,F,0,0,1,0,1,0,0,,,,,
500053427,"Volpi, Mario Leopoldo",1877,Santa Maria Capua Vetere ,4243540336,7004531,41.083333,14.25,1918,Mestre ,4243360241,1045359,45.490278,12.2425,M,0,0,1,0,0,0,0,,,,,
500088322,"Ker, William Balfour",1877,Dunville ,5060090105,1014192,47.3,-53.9667,1918,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,1,0,0,,,,,
500113182,"Vorel, Lasc?r",1879,Piatra-Neam? ,4511450009,1050228,46.9333,26.3667,1918,Munich ,4180360300,7004333,48.15,11.583333,M,0,0,1,0,1,0,0,,,,,
500127098,"Martinez, Cresencio",1879,San Ildefonso Pueblo ,5600541681,7014551,35.8833,-106.1167,1918,New Mexico ,5600390004,7007566,35,-105,M,0,0,1,0,0,0,0,,,,,
500010539,"Apollinaire, Guillaume",1880,Rome ,4243510165,7000874,41.9,12.483333,1918,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,0,0,0,1,1,,,,,
500008889,"Schamberg, Morton Livingston",1881,Philadelphia ,5600453283,7014406,39.95,-75.15,1918,Philadelphia ,5600453283,7014406,39.95,-75.15,M,0,0,1,0,1,0,0,,,,,
500034923,"Henseler, Franz",1883,Rosenheim ,4180510236,7004690,47.85,12.133333,1918,Haar ,4180210005,1039419,48.1,11.733333,M,1,0,1,0,1,0,0,,,,,
500082812,"Fémes Beck, Vilmos",1885,Budapest ,4210030029,7006280,47.5,19.05,1918,Budapest ,4210030029,7006280,47.5,19.05,M,1,0,1,0,0,0,1,,,,,
500025845,"Bolz, Hanns",1885,Aachen ,4180000002,7004799,50.770833,6.105278,1918,Munich ,4180360300,7004333,48.15,11.583333,M,0,0,1,0,1,0,0,,,,,
500063585,"Valori, Romano",1886,Milan ,4243360266,7005903,45.466667,9.2,1918,Vicenza ,4243630163,7003204,45.55,11.55,M,0,0,1,0,0,0,0,,,,,
500063112,"Lendecke, Otto Friedrich Carl",1886,L'viv ,4600330049,7003382,49.8333,24,1918,Vienna ,4002630021,7003321,48.2167,16.3667,M,0,0,1,0,1,0,0,,,,,
500081300,"Mende, Valér",1886,Pinkafeld ,4002450030,1025953,47.3833,16.1333,1918,Vienna ,4002630021,7003321,48.2167,16.3667,M,0,1,0,0,0,0,0,,,,,
500101473,"Herrán, Saturnino",1887,Aguascalientes ,5361000039,1016954,21.883333,-102.3,1918,Mexico City ,5361060135,7007227,19.434167,-99.138611,M,0,0,1,0,0,1,0,,,,,
500043253,"Slinkard, Rex",1887,Indiana ,5600240002,7007252,40,-86,1918,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,1,0,0,,,,,
500092248,"Santa Rita, Guilherme Augusto Cau da Costa",1889,Lisbon ,4451330010,7010978,38.7333,-9.1333,1918,Lisbon ,4451330010,7010978,38.7333,-9.1333,M,0,0,1,0,0,0,1,,,,,
500002633,"Schiele, Egon",1890,Wien state ,4002660000,7003030,48.2,16.3667,1918,Vienna ,4002630021,7003321,48.2167,16.3667,M,0,1,1,0,1,0,0,,,,,
500011834,"Uhden, Maria",1892,Coburg ,4180060035,7004330,50.25,10.966667,1918,Munich ,4180360300,7004333,48.15,11.583333,F,0,0,1,0,0,0,0,,,,,
500033727,"Merlin, Victor Louis",1819,Lille ,4151330448,7008461,50.65,3.0833,1919,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,1,0,0,0,0,,,,,
500099584,"Waugh, Ida",1820,Philadelphia ,5600453283,7014406,39.95,-75.15,1919,New York City ,5600392409,7007567,40.7,-74,F,0,0,1,0,0,0,0,,,,,
500012047,"Brackett, Walter M.",1823,Unity ,5600600534,2045764,44.6,-69.3333,1919,Boston ,5600037778,7013445,42.35,-71.05,M,0,0,1,0,0,0,0,,,,,
500040264,"Vallmitjana y Barbany, Venancio",1828,Barcelona ,4540030022,7007426,41.398371,2.1741,1919,Barcelona ,4540030022,7007426,41.398371,2.1741,M,0,0,1,0,0,0,0,,,,,
500031605,"Bechi, Luigi",1830,Florence ,4243150091,7000457,43.766667,11.25,1919,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500055942,"Chistyakov, Pavel",1832,Prudy ,4030450021,1058726,53.7833,26.5333,1919,Pushkin ,3510450534,7010262,59.7167,30.3667,M,0,0,1,0,0,1,0,,,,,
500042633,"Sierig, Ludwig Casimir",1834,"Hague, The ",4390210077,7006810,52.083333,4.3,1919,"Hague, The ",4390210077,7006810,52.083333,4.3,M,0,0,1,0,0,0,0,,,,,
500017210,"Storey, George Adolphus",1834,London ,4601330462,7011781,51.5,-.1667,1919,London ,4601330462,7011781,51.5,-.1667,M,0,0,1,0,0,0,0,,,,,
500252489,"Godfrey, Louis John",1834,Chelsea ,4601060820,4012680,51.4833,-.15,1919,Melbourne ,6002360095,7001933,-37.816,144.9667,M,0,1,0,0,0,0,0,,,,,
500120372,"Marconi, Leandro Jan",1834,Warsaw ,4450660012,7007833,52.25,21,1919,Montreux ,4542360039,7007411,46.45,6.9167,M,0,1,0,0,0,0,0,,,,,
500109786,"Cobb, Darius",1834,Malden ,5600360705,7013986,42.4167,-71.0667,1919,Newton ,5600392225,2050214,42.3333,-71.2,M,0,0,1,0,1,0,0,,,,,
500293488,"Carnegie, Andrew",1835,Dunfermline ,4601090253,7009554,56.0667,-3.4833,1919,Lenox ,5600333468,7016268,42.35,-73.2833,M,0,0,0,0,0,0,1,,,,,
500032375,"Poynter, Edward John",1836,Paris ,4151450026,7008038,48.8667,2.3333,1919,London ,4601330462,7011781,51.5,-.1667,M,1,0,1,0,1,0,1,,,,,
500115772,"Mengelberg, Wilhelm",1837,Cologne ,4180060061,7004446,50.933333,6.95,1919,Utrecht ,4390600014,7006926,52.083333,5.133333,M,1,1,1,0,0,0,0,,,,,
500008925,"Crace, John Dibblee",1838,London ,4601330462,7011781,51.5,-.1667,1919,London ,4601330462,7011781,51.5,-.1667,M,1,1,1,0,0,0,1,,,,,
500025291,"Wagner, Alexander von",1838,Budapest ,4210030029,7006280,47.5,19.05,1919,Munich ,4180360300,7004333,48.15,11.583333,M,0,0,1,0,0,0,0,,,,,
500123652,"Philippotis, Demetrios",1839,Tínos ,4181570020,1042229,37.533333,25.166667,1919,Athens ,4181000086,7001393,37.983333,23.733333,M,0,0,1,0,0,0,0,,,,,
500008244,"Miola, Camillo",1840,Italy ,4243000000,1000080,42.8333,12.8333,1919,Naples ,4243390002,7004474,40.833333,14.25,M,0,0,1,0,0,0,0,,,,,
500115467,"Renoir, Pierre-Auguste",1841,Limoges ,4151330452,7008410,45.8333,1.25,1919,Cagnes-sur-Mer ,4151060012,7009000,43.6667,7.15,M,0,0,1,0,1,0,0,,,,,
500006188,"Henry, Edward Lamson",1841,Charleston ,5600064778,7013582,32.7667,-79.9167,1919,Ellenville ,5600122914,2069063,41.7167,-74.3833,M,0,0,1,0,0,0,0,,,,,
500008800,"Calame, Arthur",1843,Geneva ,4542180010,7007279,46.2167,6.15,1919,Geneva ,4542180010,7007279,46.2167,6.15,M,0,0,1,0,1,0,0,,,,,
500015336,"Brooke, John William",1844,Cleckheaton ,4601060402,1028875,53.718,-1.728,1919,East Gloucester ,5600125133,2049823,42.6,-70.6333,M,0,0,1,0,0,0,0,,,,,
500007543,"Martin, Jacques",1844,Villeurbanne ,4151630288,7009737,45.7667,4.9,1919,Lyon ,4151330592,7008772,45.7667,4.8333,M,0,0,1,0,0,0,0,,,,,
500034329,"Lonsdale, Horatio Walter",1844,Mexico City ,5361060135,7007227,19.434167,-99.138611,1919,New Brighton ,4601390071,7010614,53.4333,-3.0333,M,1,1,1,0,0,0,0,,,,,
500011533,"Pozzo, Giuseppe da",1844,Conegliano ,4243060854,7003299,45.890556,12.2925,1919,Rome ,4243510165,7000874,41.9,12.483333,M,0,0,1,0,0,0,0,,,,,
500018001,"Welch, Thaddeus",1844,Indiana ,5600240002,7007252,40,-86,1919,Santa Barbara ,5600541837,7017752,34.4167,-119.6833,M,0,0,1,0,0,0,0,,,,,
500118468,"Parra, Félix",1845,Morelia ,5361360093,1017886,19.7,-101.116667,1919,Mexico City ,5361060135,7007227,19.434167,-99.138611,M,0,0,1,0,1,1,0,,,,,
500070295,"Erdmann, Moritz",1845,Arneburg ,4180000203,1036358,52.666667,12,1919,Munich ,4180360300,7004333,48.15,11.583333,M,0,0,1,0,1,0,0,,,,,
500037097,"Chauffourier, Gustavo Eugenio",1845,Paris ,4151450026,7008038,48.8667,2.3333,1919,Naples ,4243390002,7004474,40.833333,14.25,M,0,0,0,0,1,0,0,,,,,
500023434,"Roll, Alfred",1846,Paris ,4151450026,7008038,48.8667,2.3333,1919,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,1,0,0,0,0,,,,,
500023101,"Blakelock, Ralph Albert",1847,New York state ,5600390005,7007568,43,-75,1919,Elizabethtown ,5600122651,2069054,44.2,-73.5833,M,0,0,1,0,0,0,0,,,,,
500122559,"Kauser, Jószef",1848,Budapest ,4210030029,7006280,47.5,19.05,1919,Budapest ,4210030029,7006280,47.5,19.05,M,0,1,0,0,0,0,0,,,,,
500006974,"Duveneck, Frank",1848,Covington ,5600071285,7014762,39.0833,-84.5,1919,Cincinnati ,5600066306,7013604,39.15,-84.45,M,0,0,1,0,1,1,0,,,,,
500029420,"Wencker, Joseph",1848,Strasbourg ,4151540794,7012346,48.5833,7.75,1919,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,1,0,0,0,0,,,,,
500067156,"Kissling, Richard",1848,Solothurn canton ,4542540003,7003758,47.4167,7.5833,1919,Zurich ,4542750015,7007302,47.3833,8.55,M,0,0,1,0,0,0,0,,,,,
500092874,"Stummel, Friedrich Franz Maria",1850,Münster ,4180360311,7004445,51.966667,7.633333,1919,Kevelaer ,4180300104,7005165,51.583333,6.25,M,0,0,1,0,0,0,0,,,,,
500115470,"De Morgan, Mary Evelyn",1850,London ,4601330462,7011781,51.5,-.1667,1919,London ,4601330462,7011781,51.5,-.1667,F,0,0,1,0,0,0,0,,,,,
500021879,"Waterlow, Ernest Albert",1850,London ,4601330462,7011781,51.5,-.1667,1919,London ,4601330462,7011781,51.5,-.1667,M,0,0,1,0,0,0,0,,,,,
500103932,"Baer, Fritz",1850,Munich ,4180360300,7004333,48.15,11.583333,1919,Munich ,4180360300,7004333,48.15,11.583333,M,0,0,1,0,1,0,0,,,,,
500071171,"Hartung, Heinrich",1851,Koblenz ,4180300212,7004448,50.35,7.6,1919,Koblenz ,4180300212,7004448,50.35,7.6,M,0,0,1,0,0,0,0,,,,,
500037448,"Olleros y Quintana, Blas",1852,Ávila ,4540000171,7007090,40.65,-4.7,1919,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500020809,"Weir, Julian Alden",1852,West Point ,5600664164,7014609,41.3833,-73.95,1919,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,1,1,0,,,,,
500031642,"Mednyánszky, László",1852,Slovakia ,4544000000,7011765,48.6667,19.5,1919,Vienna ,4002630021,7003321,48.2167,16.3667,M,0,0,1,0,1,0,0,,,,,
500115584,"Csontváry, Tivadar",1853,Sabinov ,4544540000,1027511,49.1,21.0833,1919,Budapest ,4210030029,7006280,47.5,19.05,M,0,0,1,0,1,1,0,,,,,
500006371,"Larsson, Carl",1853,Stockholm ,4546540138,7009861,59.3333,18.0833,1919,Falun ,4546150006,7009813,60.6167,15.6667,M,0,0,1,0,1,0,0,,,,,
500080433,"Morgenstern, Ernst",1853,Frankfurt am Main ,4180150093,7005293,50.116667,8.683333,1919,Frankfurt am Main ,4180150093,7005293,50.116667,8.683333,M,0,0,1,0,0,0,0,,,,,
500029643,"Morbelli, Angelo",1853,Alessandria ,4243000111,7005125,44.9,8.616667,1919,Milan ,4243360266,7005903,45.466667,9.2,M,0,0,1,0,1,0,0,,,,,
500032230,"Tallone, Cesare",1853,Savona ,4243540499,7005371,44.283333,8.5,1919,Milan ,4243360266,7005903,45.466667,9.2,M,0,0,1,0,0,0,0,,,,,
500120881,"Marius, Gerharda Hermina",1854,Hengelo ,4390210039,7006935,52.266667,6.8,1919,"Hague, The ",4390210077,7006810,52.083333,4.3,F,0,0,1,0,0,1,0,,,,,
500028570,"Yates, Frederic",1854,Southampton ,4601540482,7011385,50.9,-1.4,1919,Marylebone ,4601360127,1029998,53.5667,-2.6333,M,0,0,1,0,0,0,0,,,,,
500005060,"Gaul, Gilbert",1855,Jersey City ,5600270914,7013813,40.7167,-74.0667,1919,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,0,0,0,,,,,
500008260,"Stewart, Julius LeBlanc",1855,Philadelphia ,5600453283,7014406,39.95,-75.15,1919,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,1,0,0,0,0,,,,,
500179609,"Wauters, Camille",1856,Temse ,4031570001,1026753,51.127938,4.213718,1919,Lokeren ,4031330037,1026571,51.103636,3.99339,M,0,0,1,0,0,0,0,,,,,
500111867,"Spreafico, Eugenio",1856,Monza ,4243360542,7006006,45.583333,9.266667,1919,Lombardy ,4243330002,7003237,45.6667,9.5,M,0,0,1,0,0,0,0,,,,,
500015454,"Cox, Kenyon",1856,Warren ,5600661276,7015734,41.2333,-80.8167,1919,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,1,0,1,,,,,
500024087,"Cain, Georges Jules Auguste",1856,Paris ,4151450026,7008038,48.8667,2.3333,1919,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,1,0,1,0,0,,,,,
500112830,"Rondel, Henri",1857,Avignon ,4151000374,7008799,43.9333,4.8,1919,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,1,0,0,0,0,,,,,
500019904,"Story, Julian Russell",1857,Walton-on-Thames ,4601660050,4012023,51.3833,-.4167,1919,Philadelphia ,5600453283,7014406,39.95,-75.15,M,0,0,1,0,0,0,0,,,,,
500104676,"Thegerström, Robert",1857,London ,4601330462,7011781,51.5,-.1667,1919,Stockholm ,4546540138,7009861,59.3333,18.0833,M,0,0,1,0,1,0,0,,,,,
500182957,"Zaleman, Gugo Romanovich",1859,Saint Petersburg ,3510540053,7010273,59.8833,30.25,1919,Saint Petersburg ,3510540053,7010273,59.8833,30.25,U,0,0,1,0,0,0,0,,,,,
500171973,"Siber, Alfons",1860,Schwaz ,4002540080,7003247,47.35,11.7333,1919,Hall in Tirol ,4002210012,1025641,47.2833,11.5167,M,1,0,1,0,0,0,0,,,,,
500015502,"Youngman, Annie Mary",1860,Saffron Walden ,4601540005,7011869,52.0167,.25,1919,London ,4601330462,7011781,51.5,-.1667,F,0,0,1,0,0,0,0,,,,,
500122861,"Westerholm, Victor Axel",1860,Turku ,4152570013,7009962,60.45,22.25,1919,Turku ,4152570013,7009962,60.45,22.25,M,0,0,1,0,0,0,0,,,,,
500023250,"Michie, James Coutts",1861,Aboyne ,4601000044,1050356,57.0667,-2.8,1919,Haslemere ,4601210157,7011745,51.0833,-.7,M,0,0,1,0,0,0,0,,,,,
500124546,"Carvalheira, Rosendo",1863,Lisbon ,4451330010,7010978,38.7333,-9.1333,1919,Lisbon ,4451330010,7010978,38.7333,-9.1333,M,0,1,0,0,0,0,0,,,,,
500017840,"Studd, Arthur Haythorne",1863,Leicester ,4601330619,7026515,52.637984,-1.140437,1919,London ,4601330462,7011781,51.5,-.1667,M,0,0,1,0,0,0,0,,,,,
500079232,"Lefler, Heinrich",1863,Vienna ,4002630021,7003321,48.2167,16.3667,1919,Vienna ,4002630021,7003321,48.2167,16.3667,M,1,0,1,0,1,0,0,,,,,
500120882,"Mielatz, Charles Frederick William",1864,Breddin ,4180030521,1036499,52.883333,12.216667,1919,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,1,1,0,,,,,
500020243,"Gimson, Ernest William",1864,Leicester ,4601330131,7010948,52.6333,-1.1333,1919,Sapperton ,4601540112,4010098,51.7333,-2.0833,M,1,1,0,0,0,0,0,,,,,
500070040,"Schram, Alois Hans",1864,Vienna ,4002630021,7003321,48.2167,16.3667,1919,Vienna ,4002630021,7003321,48.2167,16.3667,M,0,0,1,0,0,0,0,,,,,
500033041,"Mertens, Charles",1865,Antwerp ,4031000019,7007856,51.213886,4.401514,1919,Calverley ,4601060044,4002117,53.817,-1.694,M,1,0,1,0,1,0,0,,,,,
500003531,"Probert, Sidney",1865,Paterson ,5600451472,7014390,40.9167,-74.1667,1919,Paterson ,5600451472,7014390,40.9167,-74.1667,M,0,0,1,0,0,0,0,,,,,
500124578,"Terra, Ventura",1866,Minho ,4451360020,7003839,41.6667,-8.5,1919,Lisbon ,4451330010,7010978,38.7333,-9.1333,M,0,1,0,0,0,0,0,,,,,
500282970,"Sabine, Wallace Clement",1868,Richwood ,5600512642,2081603,40.4167,-83.2833,1919,Cambridge ,5600060605,2215680,42.2333,-71.8,M,0,0,0,0,0,1,0,,,,,
500007111,"Hyde, Helen",1868,Lima ,5600334358,2070213,42.9,-77.6,1919,Pasadena ,5600451399,7014389,34.1667,-118.15,F,0,0,1,0,1,0,0,,,,,
500050771,"Castelli, Arturo",1870,Brescia ,4243030344,7005764,45.55,10.25,1919,Brescia ,4243030344,7005764,45.55,10.25,M,0,0,1,0,1,0,0,,,,,
500084534,"Milcendeau, Edmond Charles Théodore",1872,Vendée ,4151630378,7003223,46.6667,-1.3333,1919,Vendée ,4151630378,7003223,46.6667,-1.3333,M,0,0,1,0,0,0,0,,,,,
500003912,"Nagy Balogh, János",1874,Budapest ,4210030029,7006280,47.5,19.05,1919,Budapest ,4210030029,7006280,47.5,19.05,M,0,0,1,0,0,0,0,,,,,
500111507,"Murashko, Oleksandr",1875,Kiev ,4600300093,7010171,50.4333,30.5167,1919,Kiev ,4600300093,7010171,50.4333,30.5167,M,0,0,1,0,0,0,0,,,,,
500179154,"Wall, Hermann C.",1875,Szczecin ,4450540121,7007809,53.4167,14.5333,1919,Wilmington ,5600666852,7014632,39.7333,-75.5333,M,0,0,0,0,1,0,0,,,,,
500027829,"Gilman, Harold",1876,Rode ,4601510296,7029265,51.286072,-2.28073,1919,London ,4601330462,7011781,51.5,-.1667,M,0,0,1,0,0,0,0,,,,,
500083096,"Strauven, Gustave",1878,Brussels ,4031030068,7007868,50.833333,4.333333,1919,Faverges ,4151150020,1033079,45.75,6.3,M,0,1,0,0,0,0,0,,,,,
500019056,"Lehmbruck, Wilhelm",1881,Duisburg ,4180090219,7004923,51.433333,6.75,1919,Berlin ,4180030287,7003712,52.516667,13.4,M,0,0,1,0,1,0,0,,,,,
500000342,"Moggioli, Umberto",1886,Trento ,4243570197,7005128,46.066667,11.133333,1919,Rome ,4243510165,7000874,41.9,12.483333,M,0,0,1,0,1,0,0,,,,,
500094606,"Sandels, Gösta",1887,Göteborg ,4546180034,7009954,57.7167,11.9667,1919,Granada ,4540180026,7007703,37.183333,-3.6,M,0,0,1,0,0,0,0,,,,,
500190067,"Rom, Henrik",1887,Oslo ,4391420014,7009573,59.9333,10.75,1919,Oslo ,4391420014,7009573,59.9333,10.75,M,0,0,1,0,0,0,0,,,,,
500013103,"Seehaus, Paul Adolf",1891,Bonn ,4180030447,7005090,50.733333,7.1,1919,Hamburg ,4180210056,7005289,53.55,10,M,0,0,1,0,1,0,0,,,,,
500018662,"Hunter, George Sherwood",1825,Aberdeen ,4601000021,7009782,57.1667,-2.0667,1920,Penzance ,4601450107,7011366,50.1167,-5.55,M,0,0,1,0,0,0,0,,,,,
500235275,"Eugénie, Empress of France",1826,Granada ,4540180026,7007703,37.183333,-3.6,1920,Madrid ,4540360003,7010413,40.4,-3.683333,F,0,0,0,0,0,0,1,,,,,
500017785,"Radford, Edward",1831,Plymouth ,4601450175,7011301,50.396,-4.135,1920,Southwick ,4601540564,7011425,50.8333,-.2167,M,0,0,1,0,0,0,0,,,,,
500021086,"Key, John Ross",1832,Hagerstown ,5600210163,7013681,39.6333,-77.7167,1920,Baltimore ,5600030670,7013352,39.2833,-76.6,M,0,0,1,0,1,0,0,,,,,
500031860,"Colman, Samuel",1832,Portland ,5600456980,7014272,43.65,-70.25,1920,New York City ,5600392409,7007567,40.7,-74,M,1,0,1,0,1,0,1,,,,,
500100927,"Waldo, John Franklin",1835,Chelsea ,5600065092,2109520,43.9833,-72.4333,1920,Los Angeles ,5600336669,7023900,34.05,-118.2333,M,0,0,1,0,1,0,0,,,,,
500005584,"Cammarano, Michele",1835,Naples ,4243390002,7004474,40.833333,14.25,1920,Naples ,4243390002,7004474,40.833333,14.25,M,0,0,1,0,0,0,0,,,,,
500003606,"Velden, Paulus van der",1837,Rotterdam ,4390510029,7006792,51.916667,4.5,1920,Christchurch ,6391060010,7001791,-43.55,172.6667,M,0,0,1,0,1,0,0,,,,,
500050678,"Blache, Christian Vigilius",1838,Aarhus ,4090000020,7003442,56.1667,10.2167,1920,Copenhagen ,4090060002,7003474,55.7167,12.5667,U,0,0,1,0,0,0,0,,,,,
500097870,"Runeberg, Walter Magnus",1838,Porvoo ,4152450029,1031270,60.4,25.6667,1920,Helsinki ,4152210016,7009880,60.1333,25,M,0,0,1,0,0,0,0,,,,,
500082844,"Tofano, Eduardo",1838,Naples ,4243390002,7004474,40.833333,14.25,1920,Rome ,4243510165,7000874,41.9,12.483333,M,0,0,1,0,0,0,0,,,,,
500090201,"Coppedè, Mariano",1839,Florence ,4243150091,7000457,43.766667,11.25,1920,Florence ,4243150091,7000457,43.766667,11.25,M,0,1,1,0,0,0,0,,,,,
500126649,"Edenshaw, Charles",1839,Canada ,5060000000,7005685,60,-96,1920,Masset ,5060360065,1013617,54,-132.15,M,1,0,1,0,0,0,0,,,,,
500001606,"Philipsen, Theodor Esbern",1840,Copenhagen ,4090060002,7003474,55.7167,12.5667,1920,Copenhagen ,4090060002,7003474,55.7167,12.5667,M,0,0,1,0,1,0,0,,,,,
500020920,"Rivière, Briton",1840,London ,4601330462,7011781,51.5,-.1667,1920,London ,4601330462,7011781,51.5,-.1667,M,0,0,1,0,1,0,0,,,,,
500021253,"Roybet, Ferdinand",1840,Uzès ,4151600015,7008374,44.0167,4.4167,1920,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,1,0,1,0,0,,,,,
500037010,"Burger, Wilhelm J.",1840,Vienna ,4002630021,7003321,48.2167,16.3667,1920,Vienna ,4002630021,7003321,48.2167,16.3667,M,0,0,1,0,1,0,0,,,,,
500026987,"Davies, Edward",1841,London ,4601330462,7011781,51.5,-.1667,1920,London ,4601330462,7011781,51.5,-.1667,M,0,0,1,0,0,0,0,,,,,
500003130,"Mosler, Henry",1841,New York City ,5600392409,7007567,40.7,-74,1920,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,0,0,0,,,,,
500072162,"Dahlgren, Carl Christian",1841,Denmark ,4090000000,1000066,56,10,1920,Oakland ,5600420502,7014250,37.8,-122.2667,M,0,0,1,0,0,0,0,,,,,
500001278,"Madrazo y Garreta, Raimundo de",1841,Rome ,4243510165,7000874,41.9,12.483333,1920,Versailles ,4151630142,7008070,48.8,2.1333,M,0,0,1,0,0,0,0,,,,,
500030716,"Domingo Marqués, Francisco",1842,Valencia ,4540630009,7008769,39.466667,-.366667,1920,Madrid ,4540360003,7010413,40.4,-3.683333,M,0,0,1,0,0,0,0,,,,,
500053664,"Ruben, Franz Leo",1842,Prague ,4060450028,7006464,50.1,14.4333,1920,Munich ,4180360300,7004333,48.15,11.583333,M,0,0,1,0,0,0,0,,,,,
500014824,"Lecomte, Paul",1842,Paris ,4151450026,7008038,48.8667,2.3333,1920,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,1,0,0,0,0,,,,,
500036913,"Abney, William de Wiveleslie",1843,Derbyshire ,4601090312,7008118,53.0167,-1.5333,1920,Folkestone ,4601150144,7011556,51.0833,1.1833,M,0,0,0,0,1,1,0,,,,,
500117084,"Dahlgren, Marius",1844,Denmark ,4090000000,1000066,56,10,1920,Arizona ,5600000003,7006451,34,-112,M,0,0,1,0,0,0,0,,,,,
500019592,"Huson, Thomas",1844,Liverpool urban district ,4601330614,1003614,53.4167,-3,1920,Bala ,4601030026,1064575,52.8833,-3.6333,M,0,0,1,0,1,0,0,,,,,
500075063,"Pierce, Charles Franklin",1844,New Hampshire ,5600390002,7007564,44,-71.6667,1920,Boston ,5600037778,7013445,42.35,-71.05,M,0,0,1,0,0,0,0,,,,,
500003471,"Keller, Albert von",1844,Gais ,4542180004,1064068,47.3667,9.45,1920,Munich ,4180360300,7004333,48.15,11.583333,M,0,0,1,0,0,0,0,,,,,
500034330,"Quaglio, Franz",1844,Munich ,4180360300,7004333,48.15,11.583333,1920,Wasserburg am Inn ,4180660110,7004685,48.066667,12.233333,M,0,0,1,0,0,0,0,,,,,
500034047,"Monteverde, Filippo",1846,Brescia ,4243030344,7005764,45.55,10.25,1920,Brescia ,4243030344,7005764,45.55,10.25,M,0,0,1,0,0,0,0,,,,,
500066993,"Fabergé, Carl",1846,Saint Petersburg ,3510540053,7010273,59.8833,30.25,1920,Lausanne ,4542330024,7007299,46.5333,6.65,M,1,0,0,0,0,0,0,,,,,
500118145,"Makovsky, Vladimir",1846,Moscow ,3510360392,7012974,55.75,37.7,1920,Saint Petersburg ,3510540053,7010273,59.8833,30.25,M,0,0,1,0,1,0,0,,,,,
500030793,"Parsons, Alfred William",1847,Beckington ,4601030205,1028443,51.2667,-2.3,1920,Broadway ,4601030769,7011120,52.0333,-1.85,M,0,1,1,0,1,0,0,,,,,
500137081,"Ekenaes, Jahn",1847,Hof ,4180210333,7012508,50.316667,11.916667,1920,Follebu ,4391150020,1048544,61.2333,10.2833,M,0,0,1,0,0,0,0,,,,,
500025387,"Brooke, Richard Norris",1847,Warrenton ,5600661341,2077090,36.3833,-78.15,1920,Warrenton ,5600661341,2077090,36.3833,-78.15,M,0,0,1,0,0,0,0,,,,,
